"uuid","AuthorYear","Include","QuestionOrReason","BiasRating","N","StatType","StatTypeDetails","ModelDescription","StatGrouping","...11","Stat","CILow","CIHigh","SE","T-Ratio","Wald","PValue","Statistic from Largest Model","Table","ModelNumber","Finding In Abstract?","PreventativeOrRecovery","OutcomeType","OutcomeSubType","OutcomeScale","OutcomeScaleDetails","OutcomeDetails","ToInvert","DrugsIncludeMarijuana","OutcomeNotes","Outcome Measured at Baseline?","ExposureCategory","Exposure","Exposure - Additional Notes","Exposure Measured at Baseline","Summary (SI)","Notes","CountryPopulation","Design (F/U Period)","Description of Quality/Bias","Reference","SheetRowNumber","id","id_masked"
"32d8a385-7cc2-47aa-86a3-6f6f673d6116","Bailey et al. 2015","no",NA,"Low / Moderate","4496","OR","high-high",NA,NA,NA,0.67,0.48,0.92,NA,NA,NA,"<0.05",NA,"3","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Decreased odds of having been a smoker",NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,"High religious involvement at both time points was associated with decreased odds of having been a smoker: religious/spiritual comfort seeking [ORhigh-high=0.67 (95% CI: 0.48, 0.92)]",NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,40,"Bailey et al. 2015 - 40","19da83"
"db7212a7-6ac4-45f9-b5b9-e4d47db03782","Bailey et al. 2015","no",NA,"Low / Moderate","","OR","high-low",NA,NA,NA,0.93,0.65,1.33,NA,NA,NA,">0.05",NA,"3","PersistentSmoker",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Odds of being a persistent smoker compared to a non-smoker",NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,NA,NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,41,"Bailey et al. 2015 - 41","bc87e4"
"d26120f8-227d-4988-b31f-52941d10954a","Bailey et al. 2015","no",NA,"Low / Moderate","","OR","low-high",NA,NA,NA,1.05,0.74,1.49,NA,NA,NA,">0.05",NA,"3","PersistentSmoker",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Odds of being a persistent smoker compared to a non-smoker",NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,NA,NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,42,"Bailey et al. 2015 - 42","a9e113"
"6b75c494-deea-4c9b-b654-018030c18140","Bailey et al. 2015","no",NA,"Low / Moderate","","OR","low-low (Ref)",NA,NA,NA,1,NA,NA,NA,NA,NA,"na",NA,"3","PersistentSmoker Reference",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Odds of being a persistent smoker compared to a non-smoker",NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,NA,NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,43,"Bailey et al. 2015 - 43","c2b314"
"c8e28cd7-b401-4758-ac66-ed0430f5d666","Bailey et al. 2015","no",NA,"Low / Moderate","4496","OR","high-high",NA,NA,NA,0.57,0.45,0.72,NA,NA,NA,"<0.001",NA,"3","PersistentSmoker",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Odds of being a persistent smoker compared to a non-smoker",NA,"R/S","Religious/Spiritual Decision Making",NA,NA,"All measures of religious involvement (measured at two timepoints, hence two values, e.g., high- low) were associated with decreased odds of being a persistent smoker compared to a non-smoker: religious/spiritual decision-making [ORhigh- high=0.58 (95% CI: 0.45, 0.74)]",NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,44,"Bailey et al. 2015 - 44","eaa00c"
"91ddbf7c-390a-4abc-95cd-1d70166ea54c","Bailey et al. 2015","no",NA,"Low / Moderate","4496","OR","high-high",NA,NA,NA,0.7,0.51,0.97,NA,NA,NA,"<0.05",NA,"3","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Decreased odds of having been a smoker",NA,"R/S","Religious/Spiritual Decision Making",NA,NA,"High religious involvement at both time points was associated with decreased odds of having been a smoker: religious/spiritual decision-making [ORhigh- high=0.70 (95% CI: 0.51, 0.97)]",NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,45,"Bailey et al. 2015 - 45","9aca6d"
"0f56d309-a90b-406b-b2e9-4f1ff630299f","Bailey et al. 2015","no",NA,"Low / Moderate","","OR","high-low",NA,NA,NA,0.97,0.69,1.37,NA,NA,NA,">0.05",NA,"3","PersistentSmoker",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Odds of being a persistent smoker compared to a non-smoker",NA,"R/S","Religious/Spiritual Decision Making",NA,NA,NA,NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,46,"Bailey et al. 2015 - 46","d333c7"
"a3429efd-f5b4-48f4-9186-b667ad441900","Bailey et al. 2015","no",NA,"Low / Moderate","","OR","low-high",NA,NA,NA,0.71,0.5,1,NA,NA,NA,">0.05",NA,"3","PersistentSmoker",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Odds of being a persistent smoker compared to a non-smoker",NA,"R/S","Religious/Spiritual Decision Making",NA,NA,NA,NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,47,"Bailey et al. 2015 - 47","4adfb2"
"8012d3f1-2dfd-4d0c-98e2-45c02c889b10","Bailey et al. 2015","no",NA,"Low / Moderate","","OR","low-low (Ref)",NA,NA,NA,1,NA,NA,NA,NA,NA,"na",NA,"3","PersistentSmoker Reference",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Active)","Smoking status (dichotomous)",NA,NA,"Odds of being a persistent smoker compared to a non-smoker",NA,"R/S","Religious/Spiritual Decision Making",NA,NA,NA,NA,"US Adults 20-79 from the Midlife in the United States (MIDUS) study","Prospective cohort study (9-10 years)",NA,NA,48,"Bailey et al. 2015 - 48","692487"
"b69b653f-cca0-4226-a690-39292226ef37","Bailey et al. 2015","no","no - prefer preventative","Low / Moderate","387?","OR","high-high",NA,"OR",NA,1.75,1.01,3.03,NA,NA,NA,"<0.05",NA,"5","","yes","recovery","Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",TRUE,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,NA,NA,NA,NA,NA,NA,49,"Bailey et al. 2015 - 49","6923f2"
"f8a359d8-df10-4f46-9be9-9b870b914dc8","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","high-low",NA,NA,NA,1.2,0.65,2.22,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,NA,NA,NA,NA,NA,NA,50,"Bailey et al. 2015 - 50","893349"
"8a33edfb-d90c-4a4d-a61c-9feb15f59bb8","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-high",NA,NA,NA,1.21,0.57,2.54,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,NA,NA,NA,NA,NA,NA,51,"Bailey et al. 2015 - 51","ef29a3"
"5f3578f6-ea90-4456-aeff-a90b4b3293c5","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-low (Ref)",NA,NA,NA,1,NA,NA,NA,NA,NA,"na",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"RSA","Religious Service Attendance",NA,NA,NA,NA,NA,NA,NA,NA,52,"Bailey et al. 2015 - 52","8a65b6"
"72cfc134-3dc3-4b74-8b5d-9d12ca99f5cd","Bailey et al. 2015","no","no - prefer preventative","Low / Moderate","387?","OR","high-high",NA,"OR",NA,1.02,0.65,1.6,NA,NA,NA,">0.05",NA,"5","","yes","recovery","Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",TRUE,NA,NA,NA,"R/S","Religious Importance",NA,NA,NA,NA,NA,NA,NA,NA,53,"Bailey et al. 2015 - 53","40c046"
"32720f65-8435-4ebf-8162-7e28e3245935","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","high-low",NA,NA,NA,1,0.52,1.95,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious Importance",NA,NA,NA,NA,NA,NA,NA,NA,54,"Bailey et al. 2015 - 54","54a802"
"9edba0b1-16e6-4dd6-b397-72edc3202773","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-high",NA,NA,NA,1.02,0.49,2.13,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious Importance",NA,NA,NA,NA,NA,NA,NA,NA,55,"Bailey et al. 2015 - 55","d955a7"
"1ec1baca-7e38-4ea2-966b-959aebf73745","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-low (Ref)",NA,NA,NA,1,NA,NA,NA,NA,NA,"na",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious Importance",NA,NA,NA,NA,NA,NA,NA,NA,56,"Bailey et al. 2015 - 56","5d8687"
"e779e1ac-011e-4d9b-978d-42606b8804d2","Bailey et al. 2015","no","no - prefer preventative","Low / Moderate","387?","OR","high-high",NA,"OR",NA,1.52,0.88,2.63,NA,NA,NA,">0.05",NA,"5","","yes","recovery","Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",TRUE,NA,NA,NA,"R/S","Spiritual Importance",NA,NA,NA,NA,NA,NA,NA,NA,57,"Bailey et al. 2015 - 57","4b2bff"
"764082fd-f40b-454b-8c82-16784437c994","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","high-low",NA,NA,NA,1.56,0.62,3.65,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Spiritual Importance",NA,NA,NA,NA,NA,NA,NA,NA,58,"Bailey et al. 2015 - 58","1a35e1"
"df07f7e2-6baf-49ff-8942-b59285687adc","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-high",NA,NA,NA,1.26,0.57,2.65,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Spiritual Importance",NA,NA,NA,NA,NA,NA,NA,NA,59,"Bailey et al. 2015 - 59","24da28"
"ba43aaed-ccd6-475c-bb06-3559dc810ac5","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-low (Ref)",NA,NA,NA,1,NA,NA,NA,NA,NA,"na",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Spiritual Importance",NA,NA,NA,NA,NA,NA,NA,NA,60,"Bailey et al. 2015 - 60","c09d91"
"e575c869-578e-4132-b235-ce0a1f3213ab","Bailey et al. 2015","no","no - prefer preventative","Low / Moderate","387?","OR","high-high",NA,"OR",NA,0.98,0.64,1.49,NA,NA,NA,">0.05",NA,"5","","yes","recovery","Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",TRUE,NA,NA,NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,NA,NA,NA,NA,NA,NA,61,"Bailey et al. 2015 - 61","f6385a"
"9e7e9f18-d2b2-4190-9842-62f992ef1fc5","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","high-low",NA,NA,NA,0.82,0.45,1.5,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,NA,NA,NA,NA,NA,NA,62,"Bailey et al. 2015 - 62","7d9921"
"0311b4d1-fa9a-4b06-913a-33bbb4922691","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-high",NA,NA,NA,0.81,0.45,1.48,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,NA,NA,NA,NA,NA,NA,63,"Bailey et al. 2015 - 63","68bcc7"
"8e8eab12-fe91-41bc-b07d-b902d2067948","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-low (Ref)",NA,NA,NA,1,NA,NA,NA,NA,NA,"na",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious/Spiritual Comfort Seeking",NA,NA,NA,NA,NA,NA,NA,NA,64,"Bailey et al. 2015 - 64","2677a6"
"3907d14e-aab0-48d1-9c45-3ccfdc9355ba","Bailey et al. 2015","yes",NA,"Low / Moderate","387?","OR","high-high",NA,"OR",NA,1.23,0.81,1.86,NA,NA,NA,">0.05",NA,"5","","yes","recovery","Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",TRUE,NA,NA,NA,"R/S","Religious/Spiritual Decision Making",NA,NA,NA,NA,NA,NA,NA,NA,65,"Bailey et al. 2015 - 65","5fb03d"
"7943a7b2-4cf4-4c90-b382-08c472e52398","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","high-low",NA,NA,NA,1.39,0.79,2.44,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious/Spiritual Decision Making",NA,NA,NA,NA,NA,NA,NA,NA,66,"Bailey et al. 2015 - 66","953d7c"
"095ff9ce-a4b8-4aea-8fba-c62297ef37e9","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-high",NA,NA,NA,1.25,0.71,2.22,NA,NA,NA,">0.05",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious/Spiritual Decision Making",NA,NA,NA,NA,NA,NA,NA,NA,67,"Bailey et al. 2015 - 67","a50c31"
"063c192c-ada6-4fa8-82c3-1327a628b043","Bailey et al. 2015","no",NA,"Low / Moderate","387?","OR","low-low (Ref)",NA,NA,NA,1,NA,NA,NA,NA,NA,"na",NA,"5","",NA,NA,"Substance Use","Smoking","Dichotomous","Use (Discontinued) - Unsuccessful","Unsuccessful Quit Attempt",NA,NA,NA,NA,"R/S","Religious/Spiritual Decision Making",NA,NA,NA,NA,NA,NA,NA,NA,68,"Bailey et al. 2015 - 68","7ee2e2"
"67a3308b-173d-47c2-8d64-accd9ff9ef63","Burdette et al. 2018","no",NA,"Low / Moderate","3176","OR","baseline; longitudinal logistic",NA,NA,NA,1.04,NA,NA,NA,NA,NA,">0.05",NA,"3","1",NA,NA,"Substance Use","Prescription Drugs","Dichotomous","Use (Started/Used)","Any prescription drugs",NA,NA,NA,NA,"RSA","Religious Service Attendance","RSA at baseline",NA,NA,NA,NA,NA,NA,NA,69,"Burdette et al. 2018 - 69","df8c4d"
"a81c34f7-1314-480e-8553-572daf16dd22","Burdette et al. 2018","no",NA,"Low / Moderate","3176","OR","t2-t1; longitudinal logistic",NA,NA,NA,1.02,NA,NA,NA,NA,NA,">0.05",NA,"3","1",NA,NA,"Substance Use","Prescription Drugs","Dichotomous","Use (Started/Used)","Any prescription drugs",NA,NA,NA,NA,"RSA","Religious Service Attendance","increased their level of RSA over the study period",NA,NA,NA,NA,NA,NA,NA,70,"Burdette et al. 2018 - 70","767ebe"
"8cf666e6-59cf-4b56-a3d4-ce0f5fd7f775","Burdette et al. 2018","no",NA,"Low / Moderate","3176","OR","baseline; longitudinal logistic",NA,NA,NA,0.97,NA,NA,NA,NA,NA,">0.05",NA,"3","2",NA,NA,"Substance Use","Pain Relievers","Dichotomous","Use (Started/Used)","Pain Relievers",NA,NA,NA,NA,"RSA","Religious Service Attendance","RSA at baseline",NA,NA,NA,NA,NA,NA,NA,71,"Burdette et al. 2018 - 71","3003e2"
"c40ddcf2-48c5-41e2-adb0-be352475fd04","Burdette et al. 2018","no",NA,"Low / Moderate","3176","OR","t2-t1; longitudinal logistic",NA,NA,NA,1.04,NA,NA,NA,NA,NA,">0.05",NA,"3","2",NA,NA,"Substance Use","Pain Relievers","Dichotomous","Use (Started/Used)","Pain Relievers",NA,NA,NA,NA,"RSA","Religious Service Attendance","increased their level of RSA over the study period",NA,NA,NA,NA,NA,NA,NA,72,"Burdette et al. 2018 - 72","efb2a6"
"23450d43-d11d-4195-a758-0eaa6a357e72","Burdette et al. 2018","yes",NA,"Low / Moderate","3176","OR","baseline; longitudinal logistic",NA,"OR",NA,0.74,NA,NA,NA,NA,NA,"<0.001",NA,"3","3","yes","preventative","Substance Use","Drugs","Dichotomous","Use (Started/Used)","Illicit drug use",NA,NA,"inclusive of marijuana",NA,"RSA","Religious Service Attendance","RSA at baseline",NA,"Religious attendance at baseline reduces the odds of illicit drug use [OR=0.74, p<0.001]",NA,"US Mothers from the Fragile Families and Child Wellbeing Study","Prospective cohort study (9 years)","Controlled for baseline outcomes and multiple potential confounders (SES, immigration status, marital status, etc.).",NA,73,"Burdette et al. 2018 - 73","f8cb27"
"9ec02c22-bb19-413c-91dd-438d18304ead","Burdette et al. 2018","yes",NA,"Low / Moderate","3176","OR","baseline; longitudinal logistic",NA,"OR",NA,0.97,NA,NA,NA,NA,NA,">0.05",NA,"3","3","yes","preventative","Substance Use","Drugs","Dichotomous","Use (Started/Used)","Illicit drug use",NA,NA,"inclusive of marijuana",NA,"R/S","Religious Salience","at baseline",NA,NA,NA,NA,NA,NA,NA,74,"Burdette et al. 2018 - 74","46a125"
"fa254a82-20f5-4a85-af98-97b8f9048a8d","Burdette et al. 2018","no",NA,"Low / Moderate","3176","OR","t2-t1; longitudinal logistic",NA,NA,NA,0.84,NA,NA,NA,NA,NA,">0.05",NA,"3","3",NA,NA,"Substance Use","Drugs","Dichotomous","Use (Started/Used)","Illicit drug use",NA,NA,NA,NA,"RSA","Religious Service Attendance","increased their level of RSA over the study period",NA,"Respondents who increased their level of religious attendance over the study period also tended to exhibit a concurrent reduction in the odds of illicit drug use.",NA,"US Mothers from the Fragile Families and Child Wellbeing Study","Prospective cohort study (9 years)","Controlled for baseline outcomes and multiple potential confounders (SES, immigration status, marital status, etc.).",NA,75,"Burdette et al. 2018 - 75","89911d"
"f6168a2e-7a40-44b6-92e2-bf459533d20a","Burdette et al. 2018","yes",NA,"Low / Moderate","3176","OR","baseline; longitudinal logistic",NA,"OR",NA,0.78,NA,NA,NA,NA,NA,"<0.01",NA,"3","4","no","preventative","Substance Use","Marijuana","Dichotomous","Use (Started/Used)","Marijuana",NA,"yes",NA,NA,"RSA","Religious Service Attendance","RSA at baseline",NA,"Religious attendance at baseline reduces the odds of marijuana use [OR=0.78, p<0.01]",NA,"US Mothers from the Fragile Families and Child Wellbeing Study","Prospective cohort study (9 years)","Controlled for baseline outcomes and multiple potential confounders (SES, immigration status, marital status, etc.).",NA,76,"Burdette et al. 2018 - 76","6755c2"
